NO_OF_SAMPLES	23292
FREQUENCY	1200
TIME_STAMP	2024-02-21, 11:05:44.077	92468.31079140
FIRST_SAMPLE	709
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima BMS400600HF-2K 11050M
FORCE_PLATE_CORNER_POSX_POSY_X	342.662692
FORCE_PLATE_CORNER_POSX_POSY_Y	2800.971985
FORCE_PLATE_CORNER_POSX_POSY_Z	0.414000
FORCE_PLATE_CORNER_NEGX_POSY_X	737.247348
FORCE_PLATE_CORNER_NEGX_POSY_Y	2802.518606
FORCE_PLATE_CORNER_NEGX_POSY_Z	2.509500
FORCE_PLATE_CORNER_NEGX_NEGY_X	739.585996
FORCE_PLATE_CORNER_NEGX_NEGY_Y	2207.801819
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.981000
FORCE_PLATE_CORNER_POSX_NEGY_X	345.001310
FORCE_PLATE_CORNER_POSX_NEGY_Y	2206.255436
FORCE_PLATE_CORNER_POSX_NEGY_Z	-1.114400
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
815	0.67833	0.088966	-0.270920	-2.894409	0.139633	-0.349335	-0.035900	0.000000	0.000000	0.000000	
816	0.67917	-0.538391	-0.172623	-3.255493	0.223915	-0.301331	-0.017239	0.000000	0.000000	0.000000	
817	0.68000	-0.539001	-0.172562	-2.169556	0.269653	-0.195686	-0.036186	0.000000	0.000000	0.000000	
818	0.68083	-0.807709	-0.079071	-1.807434	0.088886	-0.277588	-0.017809	0.000000	0.000000	0.000000	
819	0.68167	-0.809753	-0.348633	-2.529663	0.186714	-0.347733	0.019514	0.000000	0.000000	0.000000	
820	0.68250	-0.631622	-0.530792	-2.890869	0.548218	-0.340408	0.056692	0.000000	0.000000	0.000000	
821	0.68333	-0.269699	-0.176186	-2.170166	0.048000	-0.149948	0.074928	0.000000	0.000000	0.000000	
822	0.68417	-0.449249	0.006088	0.725098	0.000354	-0.195869	0.055271	0.000000	0.000000	0.000000	
823	0.68500	-0.186829	-0.806183	0.005939	0.118362	-0.112835	-0.092602	0.000000	0.000000	0.000000	
824	0.68583	-0.630402	-0.351044	-2.168091	-0.256622	-0.163246	0.019372	0.000000	0.000000	0.000000	
825	0.68667	-0.361099	-0.444595	-3.616089	0.411209	-0.293900	0.019941	0.000000	0.000000	0.000000	
826	0.68750	-0.631409	-0.440857	-1.805481	0.146736	-0.270477	0.148865	0.000000	0.000000	0.000000	
827	0.68833	-0.990295	-0.436066	-2.166504	-0.031738	-0.176643	-0.054707	0.000000	0.000000	0.000000	
828	0.68917	-0.272339	-0.445694	-1.806335	0.235970	-0.078827	0.019230	0.000000	0.000000	0.000000	
829	0.69000	-0.537811	0.097099	0.000713	-0.181564	-0.234116	0.111111	0.000000	0.000000	0.000000	
830	0.69083	-0.270920	-0.355911	-2.892944	-0.035078	-0.220192	0.001138	0.000000	0.000000	0.000000	
831	0.69167	-0.451065	-0.443375	-3.253906	0.056366	-0.297699	0.038317	0.000000	0.000000	0.000000	
832	0.69250	-0.449448	-0.173752	-1.807739	-0.084972	0.021063	0.019230	0.000000	0.000000	0.000000	
833	0.69333	-0.537781	-0.082760	-2.894165	-0.045330	-0.301834	-0.035902	0.000000	0.000000	0.000000	
834	0.69417	-0.539215	-0.262466	-3.255005	-0.216766	-0.123074	0.038319	0.000000	0.000000	0.000000	
835	0.69500	-0.541443	-0.442108	-2.167603	-0.164406	-0.195419	-0.110264	0.000000	0.000000	0.000000	
836	0.69583	-0.722382	-0.619385	-2.528076	0.152351	-0.272827	0.019513	0.000000	0.000000	0.000000	
837	0.69667	-0.632416	-0.530701	-1.442810	0.283691	-0.270813	-0.017952	0.000000	0.000000	0.000000	
838	0.69750	-0.899933	-0.437317	-3.252808	-0.032976	0.077423	-0.054279	0.000000	0.000000	0.000000	
839	0.69833	-0.091587	-0.268387	-1.083984	0.097267	-0.037476	-0.036612	0.000000	0.000000	0.000000	
840	0.69917	-0.629822	-0.261185	-1.806702	-0.215088	-0.092487	-0.147453	0.000000	0.000000	0.000000	
841	0.70000	-0.630219	-0.261124	-1.082642	-0.080978	-0.200226	0.055981	0.000000	0.000000	0.000000	
842	0.70083	-0.452698	-0.533112	-1.805237	0.061468	-0.192375	-0.036329	0.000000	0.000000	0.000000	
843	0.70167	-0.719360	-0.170059	-0.721039	0.138046	-0.239746	-0.055275	0.000000	0.000000	0.000000	
844	0.70250	-0.271133	-0.355896	-2.530884	0.142952	-0.149345	-0.054564	0.000000	0.000000	0.000000	
845	0.70333	-0.180542	-0.357193	-3.979248	-0.036314	-0.108658	-0.016954	0.000000	0.000000	0.000000	
846	0.70417	-0.274368	-0.715271	-2.528442	-0.154602	-0.255890	-0.073082	0.000000	0.000000	0.000000	
847	0.70500	-1.081299	-0.343109	-0.356644	-0.121872	-0.287216	0.037010	0.000000	0.000000	0.000000	
848	0.70583	-0.720551	-0.439728	-2.891235	-0.209923	-0.130051	0.019656	0.000000	0.000000	0.000000	
849	0.70667	-0.718567	-0.170143	-2.169067	0.225037	-0.238060	0.000853	0.000000	0.000000	0.000000	
850	0.70750	-0.806091	0.100620	-1.808655	0.304245	-0.206490	-0.091888	0.000000	0.000000	0.000000	
851	0.70833	-0.723206	-0.619293	-1.080017	0.065346	-0.203247	0.018944	0.000000	0.000000	0.000000	
852	0.70917	-0.625549	0.098095	-3.619263	-0.186157	-0.375824	-0.017096	0.000000	0.000000	0.000000	
853	0.71000	-0.359467	-0.174980	-2.169922	0.047892	-0.117680	-0.054707	0.000000	0.000000	0.000000	
854	0.71083	-0.989288	-0.346222	-2.529175	0.053303	-0.140671	-0.091602	0.000000	0.000000	0.000000	
855	0.71167	-0.181961	-0.357056	-1.445190	0.144409	-0.396683	0.037607	0.000000	0.000000	0.000000	
856	0.71250	-0.806274	0.190575	0.000764	0.169998	-0.351227	0.018519	0.000000	0.000000	0.000000	
