NO_OF_FRAMES	5870
NO_OF_CAMERAS	30
NO_OF_MARKERS	1
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-02-21, 11:03:28.956	92333.18845110
DATA_INCLUDED	3D
MARKER_NAMES	COM
TRAJECTORY_TYPES	Measured
Frame	Time	COM X	COM Y	COM Z	
1553	5.17333	515.967	1521.303	896.358
1554	5.17667	515.969	1521.255	896.457
1555	5.18000	515.974	1521.314	896.464
1556	5.18333	515.961	1521.323	896.512
1557	5.18667	516.011	1521.407	896.478
1558	5.19000	516.063	1521.502	896.481
1559	5.19333	516.034	1521.383	896.523
1560	5.19667	516.105	1521.465	896.501
1561	5.20000	516.096	1521.495	896.493
1562	5.20333	516.121	1521.474	896.508
1563	5.20667	516.169	1521.514	896.481
1564	5.21000	516.125	1521.460	896.500
1565	5.21333	516.192	1521.498	896.500
1566	5.21667	516.188	1521.453	896.535
1567	5.22000	516.236	1521.492	896.493
1568	5.22333	516.258	1521.563	896.436
1569	5.22667	516.279	1521.545	896.443
1570	5.23000	516.260	1521.528	896.539
1571	5.23333	516.235	1521.548	896.483
1572	5.23667	516.258	1521.573	896.465
1573	5.24000	516.233	1521.590	896.492
1574	5.24333	516.217	1521.616	896.524
1575	5.24667	516.169	1521.605	896.600
1576	5.25000	516.128	1521.602	896.603
1577	5.25333	516.093	1521.616	896.634
1578	5.25667	516.076	1521.590	896.657
1579	5.26000	516.069	1521.631	896.687
1580	5.26333	515.955	1521.542	896.712
1581	5.26667	515.991	1521.607	896.736
1582	5.27000	516.009	1521.685	896.635
1583	5.27333	515.964	1521.643	896.666
1584	5.27667	515.929	1521.640	896.643
1585	5.28000	515.889	1521.658	896.719
1586	5.28333	515.876	1521.669	896.687
1587	5.28667	515.880	1521.642	896.673
1588	5.29000	515.829	1521.660	896.682
1589	5.29333	515.788	1521.643	896.636
1590	5.29667	515.729	1521.580	896.635
1591	5.30000	515.690	1521.628	896.709
1592	5.30333	515.645	1521.623	896.681
1593	5.30667	515.692	1521.754	896.555
1594	5.31000	515.576	1521.638	896.677
1595	5.31333	515.516	1521.652	896.686
1596	5.31667	515.458	1521.666	896.632
1597	5.32000	515.401	1521.652	896.646
1598	5.32333	515.373	1521.605	896.679
1599	5.32667	515.308	1521.521	896.693
1600	5.33000	515.348	1521.657	896.607
1601	5.33333	515.334	1521.605	896.597
1602	5.33667	515.318	1521.644	896.567
1603	5.34000	515.259	1521.561	896.645
1604	5.34333	515.346	1521.670	896.538
1605	5.34667	515.285	1521.632	896.553
1606	5.35000	515.315	1521.627	896.585
1607	5.35333	515.277	1521.586	896.562
1608	5.35667	515.328	1521.613	896.542
1609	5.36000	515.320	1521.586	896.527
1610	5.36333	515.329	1521.588	896.517
1611	5.36667	515.366	1521.668	896.512
1612	5.37000	515.343	1521.627	896.482
1613	5.37333	515.301	1521.606	896.501
1614	5.37667	515.343	1521.668	896.497
1615	5.38000	515.284	1521.661	896.460
1616	5.38333	515.242	1521.619	896.413
1617	5.38667	515.227	1521.759	896.446
1618	5.39000	515.134	1521.648	896.507
1619	5.39333	515.066	1521.655	896.528
1620	5.39667	515.009	1521.675	896.575
1621	5.40000	514.964	1521.688	896.541
1622	5.40333	514.928	1521.680	896.567
1623	5.40667	514.861	1521.715	896.631
1624	5.41000	514.817	1521.798	896.644
1625	5.41333	514.746	1521.728	896.649
1626	5.41667	514.689	1521.713	896.725
1627	5.42000	514.653	1521.718	896.726
1628	5.42333	514.660	1521.776	896.703
1629	5.42667	514.576	1521.687	896.728
1630	5.43000	514.596	1521.717	896.707
1631	5.43333	514.544	1521.664	896.755
1632	5.43667	514.489	1521.591	896.721
1633	5.44000	514.538	1521.646	896.610
1634	5.44333	514.474	1521.673	896.608
1635	5.44667	514.464	1521.634	896.523
1636	5.45000	514.442	1521.638	896.508
1637	5.45333	514.382	1521.639	896.477
1638	5.45667	514.335	1521.613	896.436
1639	5.46000	514.305	1521.670	896.463
1640	5.46333	514.201	1521.604	896.356
1641	5.46667	514.188	1521.700	896.333
1642	5.47000	514.096	1521.607	896.370
1643	5.47333	514.074	1521.623	896.301
1644	5.47667	513.990	1521.652	896.304
1645	5.48000	513.962	1521.689	896.292
1646	5.48333	513.978	1521.693	896.233
1647	5.48667	513.937	1521.689	896.231
1648	5.49000	513.919	1521.584	896.213
1649	5.49333	513.885	1521.600	896.202
1650	5.49667	513.928	1521.663	896.170
1651	5.50000	513.974	1521.660	896.160
1652	5.50333	513.970	1521.560	896.136
1653	5.50667	514.006	1521.581	896.127
1654	5.51000	514.034	1521.521	896.089
1655	5.51333	514.026	1521.476	896.049
1656	5.51667	514.050	1521.482	896.055
1657	5.52000	513.956	1521.379	896.103
1658	5.52333	514.004	1521.415	896.066
1659	5.52667	513.961	1521.385	896.006
1660	5.53000	513.942	1521.406	896.016
1661	5.53333	513.872	1521.374	895.987
1662	5.53667	513.815	1521.334	895.984
1663	5.54000	513.754	1521.345	895.964
1664	5.54333	513.731	1521.300	895.921
1665	5.54667	513.659	1521.310	895.880
1666	5.55000	513.641	1521.247	895.824
1667	5.55333	513.602	1521.286	895.866
1668	5.55667	513.564	1521.185	895.739
1669	5.56000	513.579	1521.205	895.763
1670	5.56333	513.558	1521.169	895.637
1671	5.56667	513.552	1521.105	895.726
1672	5.57000	513.648	1521.167	895.624
1673	5.57333	513.666	1520.949	895.609
1674	5.57667	513.721	1520.951	895.585
1675	5.58000	513.741	1520.962	895.519
1676	5.58333	513.780	1520.899	895.433
1677	5.58667	513.860	1520.872	895.423
1678	5.59000	513.839	1520.805	895.397
1679	5.59333	513.877	1520.811	895.421
1680	5.59667	513.960	1520.826	895.323
1681	5.60000	513.966	1520.761	895.295
1682	5.60333	513.971	1520.760	895.277
1683	5.60667	514.013	1520.752	895.280
1684	5.61000	513.983	1520.708	895.281
1685	5.61333	514.078	1520.797	895.206
1686	5.61667	514.028	1520.779	895.197
1687	5.62000	514.072	1520.802	895.207
1688	5.62333	514.061	1520.802	895.140
1689	5.62667	514.070	1520.793	895.055
1690	5.63000	514.088	1520.805	894.995
1691	5.63333	514.119	1520.812	894.888
1692	5.63667	514.129	1520.822	894.902
1693	5.64000	514.134	1520.770	894.901
1694	5.64333	514.144	1520.782	894.872
1695	5.64667	514.182	1520.780	894.861
1696	5.65000	514.233	1520.773	894.798
1697	5.65333	514.232	1520.769	894.738
1698	5.65667	514.257	1520.783	894.810
1699	5.66000	514.227	1520.835	894.733
1700	5.66333	514.249	1520.880	894.726
1701	5.66667	514.308	1520.820	894.766
1702	5.67000	514.240	1520.815	894.860
1703	5.67333	514.197	1520.746	894.855
1704	5.67667	514.253	1520.814	894.889
1705	5.68000	514.201	1520.829	894.975
1706	5.68333	514.135	1520.796	895.043
1707	5.68667	514.077	1520.713	895.113
1708	5.69000	514.022	1520.736	895.183
1709	5.69333	513.921	1520.591	895.349
1710	5.69667	513.884	1520.648	895.394
1711	5.70000	513.809	1520.575	895.541
1712	5.70333	513.759	1520.550	895.632
1713	5.70667	513.784	1520.606	895.640
1714	5.71000	513.753	1520.579	895.712
1715	5.71333	513.684	1520.537	895.831
1716	5.71667	513.695	1520.531	895.838
1717	5.72000	513.689	1520.541	895.875
1718	5.72333	513.703	1520.495	895.931
1719	5.72667	513.675	1520.393	895.899
1720	5.73000	513.678	1520.445	895.945
1721	5.73333	513.749	1520.386	895.947
1722	5.73667	513.802	1520.438	895.981
1723	5.74000	513.835	1520.381	895.940
1724	5.74333	513.844	1520.268	896.033
1725	5.74667	513.831	1520.227	896.069
1726	5.75000	513.870	1520.184	896.062
1727	5.75333	513.893	1520.184	896.066
1728	5.75667	513.877	1520.162	896.209
1729	5.76000	513.900	1520.205	896.129
1730	5.76333	513.840	1520.094	896.243
1731	5.76667	513.869	1520.011	896.309
1732	5.77000	513.841	1519.988	896.294
1733	5.77333	513.891	1519.977	896.291
1734	5.77667	513.910	1519.995	896.324
1735	5.78000	513.929	1519.912	896.332
1736	5.78333	513.939	1519.847	896.266
1737	5.78667	513.976	1519.783	896.342
1738	5.79000	514.050	1519.807	896.248
1739	5.79333	514.107	1519.756	896.149
1740	5.79667	514.164	1519.693	896.064
1741	5.80000	514.263	1519.666	896.019
1742	5.80333	514.358	1519.602	895.955
1743	5.80667	514.405	1519.546	895.943
1744	5.81000	514.505	1519.516	895.911
1745	5.81333	514.537	1519.450	895.841
1746	5.81667	514.601	1519.431	895.890
1747	5.82000	514.636	1519.453	895.845
1748	5.82333	514.656	1519.400	895.838
1749	5.82667	514.645	1519.420	895.882
1750	5.83000	514.614	1519.306	895.957
1751	5.83333	514.657	1519.280	895.903
1752	5.83667	514.689	1519.281	895.839
1753	5.84000	514.648	1519.234	895.928
1754	5.84333	514.625	1519.162	895.901
1755	5.84667	514.704	1519.211	895.911
1756	5.85000	514.731	1519.137	895.825
1757	5.85333	514.707	1519.034	895.845
1758	5.85667	514.755	1519.075	895.802
1759	5.86000	514.825	1519.023	895.629
1760	5.86333	514.869	1519.021	895.593
1761	5.86667	514.905	1518.938	895.516
1762	5.87000	514.992	1518.999	895.495
1763	5.87333	514.999	1518.905	895.459
1764	5.87667	515.012	1518.803	895.453
1765	5.88000	515.058	1518.783	895.414
1766	5.88333	515.094	1518.783	895.414
1767	5.88667	515.114	1518.795	895.407
1768	5.89000	515.153	1518.857	895.384
1769	5.89333	515.108	1518.798	895.471
1770	5.89667	515.073	1518.772	895.463
1771	5.90000	515.060	1518.763	895.508
1772	5.90333	515.058	1518.778	895.475
1773	5.90667	515.046	1518.775	895.418
1774	5.91000	515.000	1518.715	895.449
1775	5.91333	515.001	1518.741	895.447
1776	5.91667	515.003	1518.693	895.360
1777	5.92000	514.964	1518.727	895.313
1778	5.92333	514.970	1518.747	895.300
1779	5.92667	514.961	1518.651	895.241
1780	5.93000	514.982	1518.680	895.194
1781	5.93333	514.940	1518.512	895.223
1782	5.93667	515.076	1518.564	895.122
1783	5.94000	515.070	1518.536	895.144
1784	5.94333	515.067	1518.496	895.237
1785	5.94667	515.140	1518.438	895.212
1786	5.95000	515.159	1518.426	895.259
1787	5.95333	515.252	1518.411	895.252
1788	5.95667	515.305	1518.392	895.242
1789	5.96000	515.322	1518.330	895.304
1790	5.96333	515.379	1518.355	895.335
1791	5.96667	515.430	1518.357	895.362
1792	5.97000	515.469	1518.270	895.321
1793	5.97333	515.469	1518.198	895.442
1794	5.97667	515.490	1518.222	895.392
1795	5.98000	515.549	1518.222	895.440
1796	5.98333	515.535	1518.238	895.353
1797	5.98667	515.578	1518.257	895.400
1798	5.99000	515.585	1518.187	895.335
1799	5.99333	515.608	1518.232	895.328
1800	5.99667	515.630	1518.188	895.290
1801	6.00000	515.597	1518.091	895.326
1802	6.00333	515.630	1518.062	895.284
1803	6.00667	515.687	1518.052	895.271
1804	6.01000	515.722	1518.049	895.271
1805	6.01333	515.745	1518.000	895.308
1806	6.01667	515.808	1517.995	895.279
1807	6.02000	515.850	1517.923	895.155
1808	6.02333	515.861	1517.934	895.175
1809	6.02667	515.885	1517.900	895.153
1810	6.03000	515.948	1517.874	895.104
1811	6.03333	515.993	1517.901	895.074
1812	6.03667	515.892	1517.713	895.161
1813	6.04000	515.989	1517.858	895.093
1814	6.04333	515.958	1517.785	895.137
1815	6.04667	515.903	1517.701	895.153
1816	6.05000	515.922	1517.741	895.065
1817	6.05333	515.948	1517.761	895.073
1818	6.05667	515.856	1517.705	895.109
1819	6.06000	515.807	1517.743	895.039
1820	6.06333	515.750	1517.692	895.022
1821	6.06667	515.735	1517.723	895.076
1822	6.07000	515.719	1517.722	895.020
1823	6.07333	515.661	1517.709	895.081
1824	6.07667	515.676	1517.733	895.063
1825	6.08000	515.655	1517.717	895.061
1826	6.08333	515.656	1517.683	895.121
1827	6.08667	515.693	1517.722	895.072
1828	6.09000	515.693	1517.697	895.078
1829	6.09333	515.700	1517.692	895.084
1830	6.09667	515.690	1517.602	895.189
1831	6.10000	515.829	1517.755	895.095
1832	6.10333	515.765	1517.656	895.242
1833	6.10667	515.771	1517.620	895.186
1834	6.11000	515.801	1517.620	895.266
1835	6.11333	515.860	1517.571	895.293
1836	6.11667	515.804	1517.587	895.310
1837	6.12000	515.806	1517.673	895.344
1838	6.12333	515.778	1517.674	895.310
1839	6.12667	515.783	1517.663	895.312
1840	6.13000	515.733	1517.690	895.317
1841	6.13333	515.762	1517.736	895.219
1842	6.13667	515.706	1517.682	895.233
1843	6.14000	515.677	1517.588	895.235
1844	6.14333	515.685	1517.695	895.102
1845	6.14667	515.674	1517.638	895.171
1846	6.15000	515.615	1517.593	895.098
1847	6.15333	515.653	1517.691	895.008
1848	6.15667	515.639	1517.666	894.976
1849	6.16000	515.560	1517.668	895.000
1850	6.16333	515.616	1517.774	894.956
1851	6.16667	515.660	1517.837	894.949
1852	6.17000	515.656	1517.812	894.956
1853	6.17333	515.620	1517.743	894.937
1854	6.17667	515.665	1517.784	894.932
1855	6.18000	515.674	1517.807	894.943
1856	6.18333	515.668	1517.762	894.953
1857	6.18667	515.639	1517.785	894.911
1858	6.19000	515.626	1517.775	894.903
1859	6.19333	515.685	1517.767	894.914
1860	6.19667	515.639	1517.768	894.915
1861	6.20000	515.600	1517.734	894.983
1862	6.20333	515.592	1517.761	894.932
1863	6.20667	515.609	1517.809	894.927
1864	6.21000	515.635	1517.758	894.946
1865	6.21333	515.586	1517.707	894.993
1866	6.21667	515.637	1517.748	894.992
1867	6.22000	515.524	1517.653	895.065
1868	6.22333	515.555	1517.692	895.030
1869	6.22667	515.550	1517.675	895.058
1870	6.23000	515.561	1517.708	895.093
1871	6.23333	515.574	1517.736	895.145
1872	6.23667	515.545	1517.709	895.067
1873	6.24000	515.545	1517.651	895.041
1874	6.24333	515.587	1517.709	895.016
1875	6.24667	515.562	1517.620	895.086
1876	6.25000	515.607	1517.701	895.029
1877	6.25333	515.607	1517.674	894.974
1878	6.25667	515.596	1517.644	895.021
1879	6.26000	515.606	1517.625	894.917
1880	6.26333	515.651	1517.657	894.883
1881	6.26667	515.675	1517.705	894.678
1882	6.27000	515.671	1517.703	894.741
1883	6.27333	515.597	1517.678	894.668
1884	6.27667	515.637	1517.740	894.584
1885	6.28000	515.628	1517.727	894.448
1886	6.28333	515.552	1517.672	894.580
1887	6.28667	515.532	1517.711	894.437
1888	6.29000	515.462	1517.654	894.434
1889	6.29333	515.516	1517.780	894.384
1890	6.29667	515.484	1517.798	894.304
1891	6.30000	515.384	1517.756	894.324
1892	6.30333	515.342	1517.776	894.299
1893	6.30667	515.335	1517.761	894.324
1894	6.31000	515.348	1517.880	894.309
1895	6.31333	515.268	1517.801	894.339
1896	6.31667	515.201	1517.809	894.313
1897	6.32000	515.173	1517.826	894.401
1898	6.32333	515.144	1517.807	894.420
1899	6.32667	515.121	1517.811	894.496
1900	6.33000	514.996	1517.852	894.513
1901	6.33333	514.937	1517.810	894.549
1902	6.33667	514.902	1517.895	894.570
1903	6.34000	514.880	1517.891	894.578
1904	6.34333	514.805	1517.898	894.639
1905	6.34667	514.774	1517.921	894.622
1906	6.35000	514.706	1517.893	894.702
1907	6.35333	514.613	1517.872	894.704
1908	6.35667	514.553	1517.791	894.753
1909	6.36000	514.548	1517.845	894.698
1910	6.36333	514.507	1517.839	894.743
1911	6.36667	514.602	1517.954	894.737
1912	6.37000	514.528	1517.946	894.743
1913	6.37333	514.530	1517.898	894.715
1914	6.37667	514.514	1517.910	894.794
1915	6.38000	514.681	1517.974	894.730
1916	6.38333	514.653	1517.883	894.799
1917	6.38667	514.700	1517.882	894.817
1918	6.39000	514.714	1517.846	894.861
1919	6.39333	514.847	1517.933	894.838
1920	6.39667	514.889	1517.880	894.854
1921	6.40000	514.972	1517.871	894.837
1922	6.40333	515.059	1517.907	894.867
1923	6.40667	515.078	1517.892	894.925
1924	6.41000	515.144	1517.895	894.928
1925	6.41333	515.196	1517.928	894.923
1926	6.41667	515.200	1517.862	895.007
1927	6.42000	515.274	1517.885	894.988
1928	6.42333	515.362	1517.845	894.990
1929	6.42667	515.357	1517.887	894.965
1930	6.43000	515.445	1517.903	895.012
1931	6.43333	515.456	1517.864	894.933
1932	6.43667	515.425	1517.738	895.038
1933	6.44000	515.485	1517.820	894.984
1934	6.44333	515.514	1517.764	894.995
1935	6.44667	515.514	1517.713	895.018
1936	6.45000	515.597	1517.723	895.000
1937	6.45333	515.568	1517.677	895.033
1938	6.45667	515.579	1517.613	894.973
1939	6.46000	515.650	1517.664	894.960
1940	6.46333	515.666	1517.541	894.995
1941	6.46667	515.675	1517.602	895.022
1942	6.47000	515.705	1517.590	895.048
1943	6.47333	515.682	1517.513	895.017
1944	6.47667	515.755	1517.551	895.057
1945	6.48000	515.783	1517.463	895.060
1946	6.48333	515.841	1517.519	895.054
1947	6.48667	515.851	1517.470	895.061
1948	6.49000	515.835	1517.420	895.051
1949	6.49333	515.854	1517.448	895.047
1950	6.49667	515.884	1517.365	894.937
1951	6.50000	515.904	1517.339	894.972
1952	6.50333	515.918	1517.318	894.859
1953	6.50667	515.961	1517.370	894.789
1954	6.51000	516.009	1517.319	894.717
1955	6.51333	516.050	1517.351	894.657
1956	6.51667	516.017	1517.295	894.633
1957	6.52000	516.021	1517.207	894.717
1958	6.52333	516.053	1517.215	894.674
1959	6.52667	516.051	1517.116	894.661
1960	6.53000	516.035	1517.120	894.661
1961	6.53333	516.132	1517.182	894.611
1962	6.53667	516.166	1517.164	894.605
1963	6.54000	516.159	1517.152	894.601
1964	6.54333	516.210	1517.091	894.589
1965	6.54667	516.228	1517.026	894.554
1966	6.55000	516.312	1517.058	894.507
1967	6.55333	516.375	1517.012	894.418
1968	6.55667	516.378	1516.990	894.498
1969	6.56000	516.451	1517.005	894.372
1970	6.56333	516.466	1516.937	894.325
1971	6.56667	516.500	1516.962	894.311
1972	6.57000	516.536	1516.998	894.242
1973	6.57333	516.546	1516.937	894.215
1974	6.57667	516.536	1517.000	894.090
1975	6.58000	516.523	1516.980	894.068
1976	6.58333	516.511	1516.956	894.058
1977	6.58667	516.468	1516.865	894.063
1978	6.59000	516.391	1516.844	894.124
1979	6.59333	516.412	1516.914	894.076
1980	6.59667	516.356	1516.929	894.202
1981	6.60000	516.324	1516.862	894.242
1982	6.60333	516.243	1516.820	894.243
1983	6.60667	516.254	1516.857	894.315
1984	6.61000	516.169	1516.799	894.379
1985	6.61333	516.224	1516.839	894.425
1986	6.61667	516.174	1516.805	894.461
1987	6.62000	516.142	1516.783	894.534
1988	6.62333	516.156	1516.773	894.554
1989	6.62667	516.157	1516.771	894.524
1990	6.63000	516.217	1516.772	894.550
1991	6.63333	516.253	1516.811	894.564
1992	6.63667	516.182	1516.638	894.594
1993	6.64000	516.212	1516.653	894.623
1994	6.64333	516.231	1516.665	894.614
1995	6.64667	516.227	1516.595	894.603
1996	6.65000	516.215	1516.570	894.604
1997	6.65333	516.238	1516.596	894.562
1998	6.65667	516.190	1516.506	894.595
1999	6.66000	516.177	1516.519	894.462
2000	6.66333	516.173	1516.561	894.512
2001	6.66667	516.135	1516.549	894.454
2002	6.67000	516.131	1516.560	894.374
2003	6.67333	516.099	1516.500	894.519
2004	6.67667	516.049	1516.527	894.510
2005	6.68000	516.019	1516.475	894.530
2006	6.68333	516.024	1516.537	894.532
2007	6.68667	515.967	1516.479	894.581
2008	6.69000	515.993	1516.469	894.627
2009	6.69333	516.005	1516.522	894.692
2010	6.69667	516.044	1516.521	894.618
2011	6.70000	516.047	1516.464	894.767
2012	6.70333	516.074	1516.492	894.699
2013	6.70667	516.086	1516.455	894.721
2014	6.71000	516.153	1516.442	894.710
2015	6.71333	516.165	1516.382	894.655
2016	6.71667	516.195	1516.369	894.653
2017	6.72000	516.269	1516.382	894.644
2018	6.72333	516.240	1516.348	894.687
2019	6.72667	516.278	1516.369	894.620
2020	6.73000	516.290	1516.378	894.586
2021	6.73333	516.313	1516.391	894.555
2022	6.73667	516.302	1516.380	894.551
2023	6.74000	516.274	1516.372	894.511
2024	6.74333	516.258	1516.412	894.562
2025	6.74667	516.232	1516.404	894.513
2026	6.75000	516.204	1516.384	894.685
2027	6.75333	516.172	1516.404	894.694
2028	6.75667	516.194	1516.431	894.732
2029	6.76000	516.183	1516.471	894.658
2030	6.76333	516.196	1516.468	894.671
2031	6.76667	516.184	1516.492	894.689
2032	6.77000	516.178	1516.423	894.742
2033	6.77333	516.166	1516.414	894.774
2034	6.77667	516.248	1516.474	894.630
2035	6.78000	516.215	1516.382	894.599
2036	6.78333	516.285	1516.472	894.639
2037	6.78667	516.253	1516.409	894.613
2038	6.79000	516.283	1516.444	894.608
2039	6.79333	516.333	1516.513	894.561
2040	6.79667	516.324	1516.466	894.574
2041	6.80000	516.288	1516.424	894.559
2042	6.80333	516.265	1516.366	894.675
2043	6.80667	516.284	1516.469	894.651
2044	6.81000	516.258	1516.469	894.710
2045	6.81333	516.199	1516.414	894.766
2046	6.81667	516.178	1516.422	894.833
2047	6.82000	516.168	1516.467	894.955
2048	6.82333	516.064	1516.387	895.058
2049	6.82667	516.053	1516.416	895.078
2050	6.83000	516.018	1516.470	895.116
2051	6.83333	515.943	1516.403	895.178
2052	6.83667	515.952	1516.438	895.165
2053	6.84000	515.966	1516.541	895.087
2054	6.84333	515.952	1516.467	895.082
2055	6.84667	515.937	1516.531	895.032
2056	6.85000	515.948	1516.537	894.969
2057	6.85333	515.944	1516.595	894.910
2058	6.85667	515.864	1516.483	894.937
2059	6.86000	515.939	1516.586	894.825
2060	6.86333	515.842	1516.441	894.820
2061	6.86667	515.904	1516.574	894.700
2062	6.87000	515.887	1516.637	894.655
2063	6.87333	515.840	1516.572	894.662
2064	6.87667	515.774	1516.568	894.689
2065	6.88000	515.691	1516.592	894.722
2066	6.88333	515.639	1516.559	894.781
2067	6.88667	515.635	1516.539	894.787
2068	6.89000	515.542	1516.526	894.884
2069	6.89333	515.463	1516.504	894.966
2070	6.89667	515.412	1516.498	895.022
2071	6.90000	515.397	1516.496	895.015
2072	6.90333	515.418	1516.527	894.971
2073	6.90667	515.402	1516.527	895.007
2074	6.91000	515.398	1516.549	895.009
2075	6.91333	515.391	1516.529	894.971
2076	6.91667	515.449	1516.489	894.887
2077	6.92000	515.470	1516.459	894.925
2078	6.92333	515.529	1516.458	894.815
2079	6.92667	515.589	1516.449	894.751
2080	6.93000	515.698	1516.508	894.567
2081	6.93333	515.764	1516.525	894.511
2082	6.93667	515.845	1516.573	894.412
2083	6.94000	515.817	1516.448	894.461
2084	6.94333	515.858	1516.526	894.469
2085	6.94667	515.900	1516.517	894.488
2086	6.95000	515.972	1516.566	894.422
2087	6.95333	515.939	1516.548	894.535
2088	6.95667	515.987	1516.527	894.551
2089	6.96000	515.992	1516.540	894.549
2090	6.96333	516.021	1516.560	894.542
2091	6.96667	516.039	1516.610	894.563
2092	6.97000	515.960	1516.484	894.615
2093	6.97333	516.017	1516.546	894.550
2094	6.97667	515.997	1516.558	894.613
2095	6.98000	516.047	1516.596	894.540
2096	6.98333	516.037	1516.569	894.618
2097	6.98667	516.039	1516.591	894.596
2098	6.99000	516.047	1516.524	894.512
2099	6.99333	516.067	1516.604	894.476
2100	6.99667	516.109	1516.575	894.413
2101	7.00000	516.090	1516.582	894.432
2102	7.00333	516.067	1516.571	894.424
2103	7.00667	516.107	1516.609	894.355
2104	7.01000	516.064	1516.542	894.373
2105	7.01333	516.027	1516.626	894.407
2106	7.01667	516.002	1516.644	894.397
2107	7.02000	515.986	1516.619	894.451
2108	7.02333	515.971	1516.651	894.506
2109	7.02667	515.944	1516.667	894.539
2110	7.03000	515.873	1516.709	894.594
2111	7.03333	515.855	1516.777	894.586
2112	7.03667	515.759	1516.729	894.683
2113	7.04000	515.729	1516.727	894.723
2114	7.04333	515.705	1516.827	894.749
2115	7.04667	515.648	1516.824	894.832
2116	7.05000	515.572	1516.755	894.858
2117	7.05333	515.629	1516.871	894.873
2118	7.05667	515.620	1516.861	894.897
2119	7.06000	515.615	1516.946	894.869
2120	7.06333	515.626	1516.937	894.860
2121	7.06667	515.588	1516.988	894.918
2122	7.07000	515.632	1516.956	894.893
2123	7.07333	515.625	1517.031	894.912
2124	7.07667	515.619	1517.067	894.913
2125	7.08000	515.639	1517.080	894.947
2126	7.08333	515.644	1517.104	894.980
2127	7.08667	515.655	1517.078	895.047
2128	7.09000	515.635	1517.113	895.114
2129	7.09333	515.626	1517.144	895.072
2130	7.09667	515.617	1517.174	895.172
2131	7.10000	515.571	1517.199	895.241
2132	7.10333	515.512	1517.171	895.274
2133	7.10667	515.551	1517.230	895.285
2134	7.11000	515.475	1517.200	895.316
2135	7.11333	515.458	1517.236	895.354
2136	7.11667	515.468	1517.337	895.335
2137	7.12000	515.427	1517.279	895.403
2138	7.12333	515.461	1517.374	895.440
2139	7.12667	515.416	1517.294	895.483
2140	7.13000	515.401	1517.295	895.500
2141	7.13333	515.476	1517.415	895.468
2142	7.13667	515.512	1517.404	895.481
2143	7.14000	515.579	1517.461	895.467
2144	7.14333	515.536	1517.425	895.515
2145	7.14667	515.655	1517.415	895.519
2146	7.15000	515.657	1517.446	895.553
2147	7.15333	515.762	1517.429	895.518
2148	7.15667	515.810	1517.442	895.582
2149	7.16000	515.857	1517.521	895.595
2150	7.16333	515.915	1517.543	895.642
2151	7.16667	515.973	1517.514	895.751
2152	7.17000	515.991	1517.528	895.783
2153	7.17333	516.050	1517.561	895.871
2154	7.17667	516.058	1517.534	895.950
2155	7.18000	516.124	1517.625	895.915
2156	7.18333	516.098	1517.502	896.016
2157	7.18667	516.116	1517.582	896.070
2158	7.19000	516.163	1517.642	896.088
2159	7.19333	516.178	1517.593	896.188
2160	7.19667	516.190	1517.580	896.168
2161	7.20000	516.224	1517.586	896.143
2162	7.20333	516.294	1517.598	896.134
2163	7.20667	516.359	1517.636	896.079
2164	7.21000	516.402	1517.632	896.073
2165	7.21333	516.435	1517.628	896.079
2166	7.21667	516.494	1517.651	896.105
2167	7.22000	516.557	1517.636	896.094
2168	7.22333	516.673	1517.680	896.026
2169	7.22667	516.685	1517.649	896.033
2170	7.23000	516.750	1517.617	896.083
2171	7.23333	516.745	1517.609	896.187
2172	7.23667	516.795	1517.626	896.224
2173	7.24000	516.835	1517.618	896.250
2174	7.24333	516.817	1517.691	896.284
2175	7.24667	516.860	1517.617	896.350
2176	7.25000	516.874	1517.593	896.363
2177	7.25333	516.864	1517.641	896.391
2178	7.25667	516.851	1517.601	896.352
2179	7.26000	516.804	1517.545	896.427
2180	7.26333	516.815	1517.656	896.390
2181	7.26667	516.817	1517.613	896.325
2182	7.27000	516.758	1517.627	896.301
2183	7.27333	516.770	1517.681	896.312
2184	7.27667	516.793	1517.762	896.162
2185	7.28000	516.780	1517.731	896.230
2186	7.28333	516.759	1517.722	896.178
2187	7.28667	516.782	1517.746	896.184
2188	7.29000	516.776	1517.697	896.205
2189	7.29333	516.785	1517.745	896.171
2190	7.29667	516.819	1517.865	896.157
2191	7.30000	516.833	1517.822	896.163
2192	7.30333	516.762	1517.819	896.228
2193	7.30667	516.774	1517.830	896.220
2194	7.31000	516.786	1517.912	896.215
2195	7.31333	516.747	1517.869	896.283
2196	7.31667	516.737	1517.900	896.301
2197	7.32000	516.708	1517.876	896.318
2198	7.32333	516.641	1517.931	896.369
2199	7.32667	516.666	1517.944	896.369
2200	7.33000	516.567	1517.894	896.362
2201	7.33333	516.551	1517.972	896.367
2202	7.33667	516.462	1517.980	896.320
2203	7.34000	516.447	1517.998	896.322
2204	7.34333	516.438	1517.970	896.289
2205	7.34667	516.416	1518.057	896.264
2206	7.35000	516.441	1518.054	896.228
2207	7.35333	516.407	1518.050	896.279
2208	7.35667	516.447	1518.136	896.241
2209	7.36000	516.478	1518.118	896.183
