NO_OF_SAMPLES	23292
FREQUENCY	1200
TIME_STAMP	2024-02-21, 11:05:44.077	92468.31079140
FIRST_SAMPLE	709
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima BMS400600HF-2K 11054M
FORCE_PLATE_CORNER_POSX_POSY_X	352.549016
FORCE_PLATE_CORNER_POSX_POSY_Y	543.362796
FORCE_PLATE_CORNER_POSX_POSY_Z	-2.062500
FORCE_PLATE_CORNER_NEGX_POSY_X	749.105990
FORCE_PLATE_CORNER_NEGX_POSY_Y	544.287086
FORCE_PLATE_CORNER_NEGX_POSY_Z	-1.573700
FORCE_PLATE_CORNER_NEGX_NEGY_X	750.492156
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-50.576698
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-1.149000
FORCE_PLATE_CORNER_POSX_NEGY_X	353.935093
FORCE_PLATE_CORNER_POSX_NEGY_Y	-51.500998
FORCE_PLATE_CORNER_POSX_NEGY_Z	-1.637900
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
768	0.63917	4.551758	10.514160	-0.448166	-0.969025	0.127235	1.524658	0.000000	0.000000	0.000000	
769	0.64000	4.311279	10.468262	-0.085590	-0.775360	0.105545	1.535645	0.000000	0.000000	0.000000	
770	0.64083	4.500732	11.005371	-0.089901	-0.663300	0.149811	1.517761	0.000000	0.000000	0.000000	
771	0.64167	3.831421	10.613281	-0.799957	-0.839203	0.315598	1.471130	0.000000	0.000000	0.000000	
772	0.64250	3.966797	10.830078	-0.087288	-0.963684	0.130287	1.482056	0.000000	0.000000	0.000000	
773	0.64333	4.015381	10.966797	-1.866272	-0.716064	0.036903	1.525269	0.000000	0.000000	0.000000	
774	0.64417	4.048584	10.560059	-0.085571	-0.734711	-0.012462	1.482056	0.000000	0.000000	0.000000	
775	0.64500	4.286377	10.873047	0.259140	-1.073975	-0.061209	1.560364	0.000000	0.000000	0.000000	
776	0.64583	4.642578	10.511719	0.614410	-0.832520	0.058712	1.434631	0.000000	0.000000	0.000000	
777	0.64667	4.106445	10.964844	-0.449341	-0.987457	0.039680	1.488831	0.000000	0.000000	0.000000	
778	0.64750	4.193359	10.606934	0.970062	-0.792297	0.256592	1.524109	0.000000	0.000000	0.000000	
779	0.64833	3.561279	10.617188	-0.444489	-0.930969	0.234283	1.470947	0.000000	0.000000	0.000000	
780	0.64917	3.653442	10.793945	-0.800446	-0.755981	-0.012244	1.471130	0.000000	0.000000	0.000000	
781	0.65000	4.014160	10.698730	0.970215	-1.022949	0.178696	1.398621	0.000000	0.000000	0.000000	
782	0.65083	4.284424	10.694824	0.969055	-0.704620	0.152763	1.488281	0.000000	0.000000	0.000000	
783	0.65167	4.158203	11.456543	-0.092243	-0.767151	0.102295	1.553528	0.000000	0.000000	0.000000	
784	0.65250	4.463135	10.514160	1.678162	-1.059692	0.051842	1.505920	0.000000	0.000000	0.000000	
785	0.65333	4.191162	10.428711	1.325684	-0.558960	0.113583	1.559937	0.000000	0.000000	0.000000	
786	0.65417	4.465332	10.871582	-1.158875	-0.892090	0.231453	1.542908	0.000000	0.000000	0.000000	
787	0.65500	4.012451	10.520020	1.680115	-1.106812	0.035559	1.559753	0.000000	0.000000	0.000000	
788	0.65583	4.372559	10.515137	1.324219	-0.833496	0.155838	1.470215	0.000000	0.000000	0.000000	
789	0.65667	3.743164	10.612793	1.680664	-0.929962	0.240074	1.452148	0.000000	0.000000	0.000000	
790	0.65750	4.233643	10.917480	-0.088593	-0.572296	-0.005015	1.482056	0.000000	0.000000	0.000000	
791	0.65833	3.834106	10.700684	1.325317	-1.204895	-0.042187	1.470215	0.000000	0.000000	0.000000	
792	0.65917	4.197266	10.963379	0.258911	-0.715088	-0.064449	1.398865	0.000000	0.000000	0.000000	
793	0.66000	4.105957	10.875488	0.259933	-1.119995	0.289383	1.398865	0.000000	0.000000	0.000000	
794	0.66083	4.556885	10.958984	-0.805603	-0.849762	0.306046	1.435181	0.000000	0.000000	0.000000	
795	0.66167	4.057129	10.918945	-0.088154	-0.791534	0.097462	1.392822	0.000000	0.000000	0.000000	
796	0.66250	4.649414	11.044922	0.610657	-1.124512	0.166016	1.488403	0.000000	0.000000	0.000000	
797	0.66333	4.289062	11.049805	0.966522	-0.763275	0.081444	1.470398	0.000000	0.000000	0.000000	
798	0.66417	4.644287	10.600586	1.322449	-0.699799	0.094215	1.488098	0.000000	0.000000	0.000000	
799	0.66500	4.233643	10.917480	-0.088593	-0.835419	0.067516	1.499939	0.000000	0.000000	0.000000	
800	0.66583	4.103271	10.698242	-0.447464	-0.886780	0.218140	1.470947	0.000000	0.000000	0.000000	
801	0.66667	4.373291	10.694336	-0.802948	-0.885742	0.049482	1.578674	0.000000	0.000000	0.000000	
802	0.66750	4.013916	10.698730	0.615906	-1.113647	0.143112	1.470520	0.000000	0.000000	0.000000	
803	0.66833	4.553467	10.692383	-0.803741	-0.930420	0.127411	1.542847	0.000000	0.000000	0.000000	
804	0.66917	4.100342	10.520996	-1.154846	-0.925537	0.182617	1.578857	0.000000	0.000000	0.000000	
805	0.67000	4.412354	11.005859	-0.089680	-0.838715	0.291733	1.446350	0.000000	0.000000	0.000000	
806	0.67083	4.286865	10.961914	-0.450134	-1.213379	0.224739	1.470947	0.000000	0.000000	0.000000	
807	0.67167	4.189453	10.340820	0.617615	-0.782318	0.078087	1.470520	0.000000	0.000000	0.000000	
